Comment,Label
"MasyaAllah Tabarakallah Happy Anniversary untuk usia ke 8 Tahun Warung Mba Fey semoga segala  yang diusahakan penuh keberkahan, kelancaran dalam bisnisnya dan diberikan kesuksesan Amiiinn... Selalu menjadi tempat makan favorit dan rekomendasi di Banjarmasin 😍 tempatnya nyaman, aneka makanannya pun selalu buat ketagihan apalagi ayam jamurnya the best banget 😍",Positif
"Halo @nrmyhndaya_ @nitharisma_ dan @ervadeviana2 mendapatkan giveaway dari kami masing2 100k , bisa langsung DM no rek nya ya🥳",Positif
"@warungmbafey terimakasih @warungmbafey sukses selalu ya 🥰,semoga makin sukses sukses sukses dan buka cabang di mana mana ❤️❤️",Positif
Sukses selalu mae and team 🔥🔥,Positif
Lawasnyaa dah kd kesini,Negatif
"Ulun suah jua kytu, tapi sambal sebotolan 🤣",Positif
Suah jua kek ini loh pah @m.syarif1727,Positif
"Aku langganan, bila ke banjar wajib makan di sini",Positif
"Astaga bengekkkkk🤣🤣pernah jua,saos pedes malahn",Positif
Kd alang² lgi kecapnya biar puas jr😂,Positif
Paksa mmkan😂,Negatif
Makanya jgn tapi memicik bnr om ai kebotol 😂😂,Netral
Nak nann,Netral
makasih sudah langganan❤️,Positif
Sambalnya rasa sambal ulahan saurang cuma lebih padas yg ini tp kd menjarsi tatap ae hbs kd besisa sambalnya 😂,Positif
Lws kd kesni lah @luthfi_almaragi wkwk,Negatif
yg salah abang 😂😂😂,Negatif
@makananbanjar masa siiiihhhhh,Negatif
@fillah_1975ms ulun kada suah dibawai ih 😂,Netral
@eveadisty pelanggan online niiih 🙌,Positif
"@warungmbafey hahaha,... Ulun yg memicik kegamcangan 🤣🤣🤣",Netral
@pamanmakan 🫶🏽,Netral
"@kulinerbarabai uhhhhh,... umpat ngakak boleh lah juaaa 😂",Positif
@yhulie46 yuk ngakak berjamaah 😂😂😂,Positif
dmn jar,Netral
Ma ulun suah jua bang ae pas makan nasi goreng😭,Positif
@ziiiiaahh eh harus dong! 😂,Netral
@sita20singal kasiannya botol kecap di salahakan 😢,Netral
"@dahlia.0679 banarrrr, lingus tu pang",Netral
"@lenny_masliani25 hahaha, asli kegancangan 😂😂😂",Netral
@oviyrf 🤣🤣🤣,Netral
😍😍😍mantep euy,Positif
bisa garagara kada bebismillah sako 😂🤣,Positif
Enakkk inii 😍😍,Positif
Ada di gofood gak Kaka?,Netral
@zuliner 😂😂😂,Netral
Ngilerrrr,Positif
Saos sambal pang suah lah tatumpah jua 😂😂😂😂,Positif
Ini keju ayam mozarella yg rancak kita pesan dlu kay? @anggriawan.kay,Positif
Fav banar history gofood ulun mbafey hampir berataan endowl panggg 😚😚 @warungmbafey,Positif
Bakuah kecap judul nya🤭😂,Positif
😂😂 ati2 bang d tandai sdin bla pian blnja kecap isi 2sdm 🤣🤣🤣,Negatif
Jamur nya ka,Netral
disengaja mba fey tuh dilonggarinya 🤣🤣 @makananenakbanjar,Netral
@rezqiabdina  kesini kna yang,Positif
habis kecap teruak😂😂😂😂,Negatif
"Mantap 🔥
Salam Sehat Selalu Sahabat Mukhyar 😇🙏",Positif
langganan kita bila meng gofood yalo ka @aisyahmaulidiaa__ 🤣,Positif
@nurjamiilahh_ naahh.. kasi woy kita kasinian,Positif
@nurjamiilahh_ yaam.. mang gofood yg ini am olons,Positif
Ayam mix jamur mozarella dan indomie gr bakso mozarella,Positif
Ayam lalapan jamur mba fey dan ayam lalapan paru xg super enak plus minum nya matcha mae terendulll,Positif
Yang paling aku pengen coba sih paket lalapan spesial dan nasi mix ayam jamur.. Bismillah moga kesampaian pengen tuh menu.. BTW hepi anniversary 5th warung mb fey 😍😍😍,Positif
Paket Lalapan Spesial + mae matcha = badabestt,Positif
Yg paling enak itu jamurnyaaaa😍😍 pesen menu ap aja asal ada jamurnya pokonya enakkk. Dan yg pengen dicobai itu ayam goreng lalapannya🔥🔥🔥,Positif
Nasi ayam mix jamur moza dan ayam lalapan terlooooopppppp 🤤🤤🤤,Positif
masyaa Allah ... favorite banget tu nasi ayam jamur paru + mozarela ... ❤️❤️❤️❤️❤️,Positif
"Menu paling di suka ayam lalapan nya dong ter THEBEST ga ada tandingan nya makan nya di siang hari tuh pas bgt pkoknya, pas lapar nya dan pas porsi nya 👌",Positif
Indomie jamur mix bakso dan ayam lalapan 😍,Positif
"Menu yg paling pengen bgt di cobain itu nasi ayam mix jamur mozarella nya, smoga nanti menang biar bisa coba menu ini 😍🤤",Positif
"Menu fav aku di ‘warung mba fey’ ⭐️
🍽 Indomie ayam mix jamur mozarella
🍽 Paket lalapan ayam goreng mba fey
😍😍😍
g boleh ketinggalan grintii nyaah🤧❤️‍🔥",Positif
Pengen Banget cobain nasi ayam jamur mix keju mozarella dan Lalapan mba fey😍,Positif
1. Ayam lalapan 2. Ayam geprek jamur mozarela...😍😍😍😍,Positif
Nasi ayam mix jamur yg endul selalu ngangenin🤤 biarpun duit mau hbs ttp dipaksa hrus beli atau pesan grab😂 @warungmbafey #5thwarungmbafey #5thayamhjamurmbafey jamurmbafey,Positif
@ratnaasarrii95  nasi ayam mix jamur dan nasi ayam Mozarella 🤤,Positif
Ayam mix paru pake mozarela endul banget👍,Positif
1 ayam goreng lalapan Mbak Fey 2. Nasi ayam mozzarella,Positif
pengen banget nyoba Nasi ayam mix jamur mozzarella dan ayam lalapan,Positif
Nasi ayam mix jamur mozarella dan nasi ayam jamur paru mozzarella 😍,Positif
paling suka Ayam Goreng Lalapannya bumbu ayamnya endol dn pengen nyobain Nasi Ayam Jamur mix Mozarelanya😚😚😚😚 Happy Anniversary yg k5 Warung mb Fey smg makin sukses sll 😙😙🎂🎂🎂🎂🎂,Positif
uln handk merasai ayam jamur mozzarellanya...semlam sdh merasai lalapan nya...dsar nyaman bnr smpai laki uln gen menyambat kena ke warungmbafey lagi jar mkan ke situ nyman endooll bnr jar😂,Positif
"Ayam jamur mozarella dan ayam goreng lalapannya, tp terluv banget sambal ayam goreng lalapannya 😍 pendes nendang 🔥🤤",Positif
bismillah..nasi ayam lalapan dan nasi paru +jamur+ayam mozarella,Positif
paket lalapan sama indome ayam jamur ga ada obat🥺,Netral
Bismillah.. pengen nasi ayam mix jamur mozzarella dan ayam lalapan spesial 😍,Positif
paling suka indomie ayam geprek mozarella dan nasi paru mix ayam jamur mozarella,Positif
"Bismillah, handaak banar merasai paru di warung mba fey, paru di lalapan sama paru di ayam jamurnya. Tiap makan disana kd suah memesan paru. Bismillah... #5thwarungmbafey #5thayamjamurmbafey",Positif
"Yg pasti ayam lalapannya duuuung, sambalnya yg enak margondoyyyy 😍😍 sama ayam jamur mix paru, ulallaaaaaa 😍😍😍",Positif
"BISMILLAH
1. AYAM LALAPAN
2. NASI AYAM MIX JAMUR MOZZARELLA 🔥🔥🔥",Positif
"Bismillah 1 jamur mozarella ,2 ayam mozarella..... #5thwarungmbafey  #5thayamjamurmbafey",Positif
"Bismillah, nasi ayam mix jamur mix paru mozarella & ayam goreng lalapan nyaaa lezatttttttttt🔥",Positif
Ayam jamur mozarella dan ayam lalapan nya,Netral
"Mau coba lagi menu fav 😍 , AYAM LALAPAN DAN NASI PARU MIX AYAM",Positif
Ayam lalapan fav bnr dah sambelnya t.ingus2 diri kuuuu @warungmbafey 😂,Positif
"Bismillahirahmanirahim,handak bnr merasai",Positif
Pengen bangettt nyoba Ayam lalapan mba fey dan udah kangen juga ni sama nasi ayam mix jamur mozarella lev.pedas favorittttooo 😍,Positif
pengeeet bgt cobain ayam mix jamur sama indomie goreng nyaaa 🤤🤤😍😍😍,Positif
Ayam mix jamur mozarella + ayam goreng lalapan,Positif
Terfav ayam goreng lalapannya sama nasi ayam mix jamur mozarella..dua ni dah andalan bgt..😍😍,Positif
Bismillah..Jujur belum pernah coba😢😢tp pingin bgt dan sdah masuk bucket list bulan ini mau ke @warungmbafey semoga ada rezekinya ntah lwat GA tau dapar rezeki dr jalur lain😂😂😂 pengeeeeen bgt nyoba ayam lalapan sama indomie ayam mix 3 ayam baso jamur😍😍😍😍,Positif
Indomie ayam jamur mix mozarela sama ayam lalapan❤️.bissmilah mdhn rezeki bs mkn d tempat❤️..,Positif
Waaaahhh pas bgt yg di ngidamin bgt tuh ayam lalapannya @warungmbafey apalagi liat sambal endulnya tu yg bikin ngeces 🤤 terus sama minuman kaleng mae yg varian matcha hihi 💚 bismillah deh semoga rezeki pas bgt kan yg di pengenin itu dan hari jum’at pula pas bgt lagi freeeeee jadi insyaallah bisa bgt 😂,Positif
"Semua menu mba fey 😍🔥❤️ , tp klau dsruh milih ,ayam lalapan mozarella + pete dan ayam jamur paru mozarella pedas",Positif
Aku paling suka paket lalapan spesial dan nasi baso ayam mozarella 🔥🔥🔥,Positif
Bismillah Paling suka ayam goreng lalapan pake paru 😍😍 & nasi paru mix jamur mix ayam mozzarella 😍😍,Positif
Bismillah Mudhn rejekinya saya nasi paru mix ayam dan jamur mozarella,Positif
"Bismillahirrahmanirrahim, pengen makan 1.  Ayam lalapannya lagi sama 2. Nasi ayam mix jamur 🤤🤤",Positif
1. Nasi ayam mix jamur mozarella 2. Ayam lalapan,Positif
Sdh pernah nyoba ayam lalapanx emang endullll banget jd pengen bangetsssss nyoba ayam lalapan spesial yg komplit pake paru. Siapa tau rejeki bisa mkn ber 2 misua sekalian anniv pernikahan ke 9,Positif
beli di tempat ini dari jaman aku sekolah dulu yang masih blm ada tempat makan nya cuman bisa deliv aja dan ya karna suka sampi sekarang beli dan selalu beli di sini huhu udah lama bgt langganan di sini wkk menu yang paling2 aku suka pertama ayam jamur mozarela nya trus yang ke 2 itu menu baru yang sekarang ayam lalapan huh sambel nya enak banget kemaren aja sampai beli 3 porsi yang lalapan nya🥰🥰 btw admin nya ramah loh di wa hehe😍,Positif
Nasi ayam mix jamur Mozarella dan ayam lalapan repeat order terus terluvvvvvv 😂😍,Positif
Ayam Lalapan dan Nasi Ayam Mix Jamur Mozarella😍😍,Positif
Nasi ayam mix jamur sama ayam goreng lalapan mba fey 😍🥰 sukak dan dimakan langsung waktu paman gojek datang panas² masyaallah di eksekusi lgsg hbs pesan 2 mix jamur dan lalapannya free es teh 2 gelas ... Bismillahirrahmanirrahim rejeki bulan kelahiran dan sukses terus mba dalam berusaha aamiin ya allah 5th👏 @warungmbafey,Positif
Nasi paru mix ayam mix jamur dan ayam lalapan badabest dong pastinya yg paling disuka,Positif
Pengen banget nyobain semua menu di warung mba fey. Tapi paling penasaran sama lalapan+nasi ayam jamur 🤤,Positif
ayam mix jamur dari 2017 😍😍,Positif
"bismillahirrahmanirrahim, pengen coba ayam goreng lalapan Mbak Fey dan Indomie Goreng Ayam Mozarella 🤤",Positif
nasi ayam mix jamur mozzarella +nasi paru minx jamur dan bakso😍,Positif
Paling suka sama ayam lalapan dan nasi jamur mix baksonya🖤 happy anniversary 5 tahun buat @warungmbafey semoga rasanya selalu konsisten seperti selama ini🖤 luv luvv🖤🖤🖤🖤,Positif
Lalapan ayam goreng dong + plus ayam geprek jamurnya 😍😍😍🔥,Positif
pengen banget nyoba nasi baso mix ayam mozarella sama ayam goreng lalapannya 🤤,Positif
"Ayam goreng lalapan + paru , nasi ayam mix jamur mozarella",Positif
Handak banaarr mencobaii Paket Ayam Lalapan Komplit lawan pernah jua sudah mencobai Indomie Goreng Ayam Mozarela nyaaa endooollsss 🤤🤤,Positif
"Bismillah,,pengen banget ngerasain ayam mix paru sama ayam lalapan mozarella mae, aku cinta banget mozarella dan cinta banget masakan mae 😍🤤",Positif
"Bismillah,, pgin bgt ayam lalapan anak2 sma ayam geprek jamur mozzarella",Positif
"Bismillah, Nasi ayam mix jamur mozarella yg pedesnya nambah hehe sama ayam lalapan nambah sambel tambahan ehehehehhe ❤️",Positif
@putrifrhayati cussss order,Positif
sebenarnya hdk merasai semuaan..tp blm sempat2 kesana pdhl ngiler bnr udh liat story menux.. bismillah..mdhn rezeki trasai mkn di @warungmbafey coba yg ayam lalapan mix mozzarela 🤲🤲 aamiin,Positif
Nasi ayam mix jamur paru dan indomie ayam mix jamur 🤤🤤 bikin meleleh ni . yang paling pengen coba ayam lalapan nya,Positif
Pengen bangett nyobain ayam lapapannya sama nasi ayam mix jamur mix paru🤤🤤🤤,Positif
Paling suka ayam goreng lalapannya ..pengen nyoba nasi ayam mix jamur mozarella pasti delicious,Positif
Ayam jamur geprek mozzarella n mandai muantap psti .....,Positif
"Berhubung rumah di Banjarbaru, jadi belum pernah dan rasanya kepengen banget makan Nasi ayam mix jamur paru, baso, mozarela pete & indomie bakso paru jamur pete mozarela. 😍😍😍😍😍🔥🔥🔥🔥",Positif
Menu yang paling disuka itu nasi ayam mix jamur mozarella dan mandai pedasnya 🤤🤤 pertama kali kesana beruntung bisa ngerasain mandai di warung mba fey 🤤😍 dan masyaAllah rasany bikin ketagihan karena pedasnya yg super enak.. 😭😭,Positif
Nasi ayam mix jamur Mozarella fix mauuu bangettttt😍🤤🤤,Positif
Nasi ayam lalapannya maknyuss sambelnya... pengen coba nasi ayam mozarella mix jamur mix paru pasti lezatosss... 😘😘,Positif
1 ayam geprek mozza+ Jamur + Pentol 2. Ayam  goreng lalapan ++++ kolo goreng🔥,Positif
pengen ayam lalapan & ayam mix jamur mozzarella 🤤 #5thwarungmbafey #5thayamhjamurmbafey,Positif
Mau ayam goreng lalapan mba fey+ paru🔥🔥❤️,Positif
"Bismillah.. paling suka sama indomie ayam mix jamur mantap bgt, dan pengen coba nasi ayam lalapan mba fey 🤩",Positif
Ayam lalapan hits &  nasi jamur mozarela😍,Positif
MasyaAllah menaguk liur banar Ulun heh kd suah merasai mae tp bismillah ay kalo be rezeki Ulun makan wdh mae ayam goreng lalapan nya pina nyaman banar 🤤 lwn ayam mix jamur tu pina nikmat jua mae MasyaAllah sambal nya tu nah heh teliur membayangkan 🔥 Happy anniversary warung mba fey yg ke 5 semoga sukses selalu aamiin ya Allah,Positif
Ayam lalapannya dong pasti yg paling nomer satu setiap mkn dsitu pling sering pesen ini dan jujur belum pernah masih pesen yg lain wkwk jujur bangeett. Tp pengen nyoba mie goreng mix ayam jamur mozarella nya deh kyanya enak jg nih. Bismillah mudahan ada rezeki ku. Aamiin Ya Rabb 🤲🏻🤤❤️,Positif
Pengen banget nyoba nasi ayam mix jamur mozzarella & ayam lalapan.. Semoga rezeki 🙏,Positif
Gak tau deh udah orderan ke berapa kali selalu menu indomie paru mozarela. Sekarang tambah menu ayam lalapan juga yg disuka. 😍,Positif
Suka ayam mix jamur😍 terus mau nyoba mandai😍,Positif
Selalu beli 1. Ayam lalapan  2. nasi mix ayam jamur mozarela .ayam lalapannya yg  paling mantap,Positif
pengen nyobain nasi paru mix jamur mozarela 😍,Positif
pengen bngt cobaiin ayam goreng lalapan sama ayam jamur mozarella... ❤️,Positif
Paling paling di ketujuii banarrr 1.ayam mix jamurr mix paru😍😍😍 yang hndk di cobaiii 2. ayam lalapan be mozarella ughh pina nyaman banarrr🔥,Positif
Ayam lalapan dan mix ayam jamur mozarela ❤️,Positif
Uln hndak mencobai nasi ayam mix jamur lawan nasi paru mix ayam mae aaaaaeeee😂😂😂😂,Positif
"Yeiy 5 Orang yg beruntung kali ini adalah @syarifahrhokayyah , @dya_anwar , @lenarzh___ @elysa_ocha dan @maharani160719 🤗 Silahkan Konfirmasi via DM YA",Positif
"Yg belum beruntung jangan berkecil hati ya, sampai ketemu di GA selanjutnya 😘🙏🏻 Terimakasih atas komentar2nya",Positif
@warungmbafey terimakasih 😍 alhamdulillah  malam2 dpat kabar baik❤️,Positif
@warungmbafey terimakasih byk mba syg senenggggg bangeeet 😍😍😍 bakalan order lg kak gak ada dua ny lancar kak rami selalu aamiin,Positif
@warungmbafey  alhamdulillah 😍😂 terimakasih buat @warungmbafey  sukses selalu ya buat usha nya berkah selalu...😊,Positif
@warungmbafey Alhamdulillah Makasiih byk Mba 😍 sukses lancar terus Mba usahanya aamiin 😊,Positif
Nyaman bubur cakwenya,Positif
Enak banget ya ini,Positif
Cocok lah paman sini kulineran jawa barat,Positif
Wahh enak ni ya,Positif
Endull pisan mah ini,Positif
kapan lah paman,Netral
Ini bikin ngiler banget,Positif
Wah enak banget mau dong,Positif
Memang enak banget ini 😍,Positif
mauu coba seporsi ia enak paman,Positif
Enak nya nii 😍😍😍,Positif
beuh mantep ini buburnya berkuah,Positif
Mau sih ini kk,Positif
B aja lah...,Negatif
Jd pengen donk aku,Positif
@yulindans ini nh yg ku hndk 🤣,Positif
Ajarin ngomong bahasa sunda paman 😂,Netral
Mantap paman. Salam 😍🙌,Positif
"Terenak dan termirip sama di bdg , favvvv 🔥🔥",Positif
"Tong hilap kalau makan dsni bala bala nya paman, raoss pisan",Positif
Buat ngemil2 ena deh😍,Positif
@lianazmirndf_ lws kd makan disni kita leh luh😂,Negatif
Mau jg dunk😍,Positif
Enakini,Positif
Bubur ini enak bangett😍,Positif
B aja kayaknya,Negatif
Gorengannya berapaan?,Positif
Mangga dahar bubur heula😁,Positif
Ter enak hampir tiap pagi sarapan bubur nya order bygojek😂,Positif
Kenangan banar dulu rancak makan bubur disini paman ai pas jaman masih ngekos😢,Positif
@0473.zzarr,Netral
"Hiiyaa😂😂bubur heula kang, ieu meni raos pieusan😂",Positif
wahh aku mau😍😍,Positif
wahh enak nihh pake cakwe,Positif
Wajib mampir nih kk😍😍😍,Positif
Duh jadi pengen makan bubur 😍,Positif
wii menarik nih ya mauu😍😍,Positif
sedap banget ya😍😍😍,Positif
mau dooong aku kak,Positif
Enaknya pagi2 makan gini,Positif
Wahh enak banget euyy kak😍,Positif
Enak nih nyabu dulu,Positif
Enak poll inii,Positif
jadi pengen sarapan ke sini,Positif
Mantap ni. Mau jugaaa,Positif
Jadi pingin coba juga pamaan 🤤✨,Positif
Buat ngemil.sore mantap,Positif
Duh mantap ni buburnya,Positif
jadi laperr😍,Positif
Emang enak bubur gini sihh 😍,Positif
Hadeuh..hadeuh ini asik banget,Positif
Wah ak juga suka nih,Positif
"Suka banget, Enak nihh",Positif
Wihhh mantap banget buburnya,Positif
Bikin ngiler aja sih ini... 😍,Positif
@srirahayu.geo cuiiii cobaaaa,Netral
Wah enak Babeh👍,Positif
Ketujuan ka tom @dessssyy__ @salsatjndraa__,Positif
Engke kaditu..Aa @adisumiarto_id hayu atuh..kabita euy,Positif
Suka bgt gorengan nya,Positif
Pecinta manis2 l🤤🤤,Positif
yang pecinta manis² kalo ke sini ja😍,Positif
Keliatannya enak nih,Positif
Enak banget ini asli 😍,Positif
Di Rantau Tapin banyak banget pilihan kuliner & jajanan ya ternyata 😍jadi ngiler,Positif
Banyak pilihan ya 😍,Positif
@bubies.nr,Netral
Pasti enak banget ini,Positif
Enak sekali kue nya kakkk😍,Positif
Uwaaaaaaawwwwwww Bagi² sikitttt Dek 😆✌🏻 Hmmm yummy 😋🤤,Positif
@sam.ani_story ayuk sobbbb Aku Ikut yak 😝🤟🏻,Positif
Sampai bingung milih nich  hbis enak smua nich😍,Positif
Enak semuanya itu sampai bingung mau pilih yang mana,Positif
Asiikk 👏👏,Positif
"Pasar malam yang lengkap yah, cocok buat hiburan malam👏👏👏",Positif
Mantul banget deh ka,Positif
